Date,Type,Title,Info,Currency,Amount,"Fees & Taxes",Net,"Tax Details",Status,"Availability Date"
"August 8, 2025",Fee,"Processing fee","Order #3760333614",USD,--,-$1.29,-$1.29,--
"August 8, 2025",Sale,"Payment for Order #3760333614",,USD,$34.81,--,$34.81,--
"August 8, 2025",Fee,"Listing fee","Listing #4339557746",USD,--,-$0.20,-$0.20,--
"August 8, 2025",Fee,"Listing fee","Listing #4348591165",USD,--,-$0.20,-$0.20,--
"August 8, 2025",Fee,"Listing fee","Listing #4348578630",USD,--,-$0.20,-$0.20,--
"August 8, 2025",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Aug 7, 2025",USD,--,-$2.94,-$2.94,--
"August 8, 2025",Fee,"Transaction fee: Jujutsu Kaisen Choso Curse Technique T-S...","Order #3759810910",USD,--,-$1.59,-$1.59,--
"August 8, 2025",Fee,"Transaction fee: Shipping","Order #3759810910",USD,--,-$0.37,-$0.37,--
"August 8, 2025",Sale,"Payment for Order #3759810910",,USD,$30.12,--,$30.12,--
"August 8, 2025",Fee,"Processing fee","Order #3759810910",USD,--,-$1.15,-$1.15,--
"August 8, 2025",Fee,"Listing fee","Listing #4335999650",USD,--,-$0.20,-$0.20,--
"August 7, 2025",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Aug 6, 2025",USD,--,-$3.00,-$3.00,--
"August 6, 2025",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Aug 5, 2025",USD,--,-$3.00,-$3.00,--
"August 5, 2025",Marketing,"Fee for sale made through Offsite Ads","Order #3762144645",USD,--,-$5.19,-$5.19,--
"August 5, 2025",Fee,"Transaction fee: Shipping","Order #3762144645",USD,--,-$0.36,-$0.36,--
"August 5, 2025",Fee,"Transaction fee: JJK Choso Anime Tee - Vintage Acid Washe...","Order #3762144645",USD,--,-$1.89,-$1.89,--
"August 5, 2025",Tax,"Sales tax paid by buyer","Order #3762144645",USD,--,-$2.42,-$2.42,--
"August 5, 2025",Fee,"Processing fee","Order #3762144645",USD,--,-$1.36,-$1.36,--
"August 5, 2025",Sale,"Payment for Order #3762144645",,USD,$37.04,--,$37.04,--
"August 5, 2025",Fee,"Listing fee","Listing #4339557746",USD,--,-$0.20,-$0.20,--
"August 5, 2025",Fee,"Credit for Etsy Ads fee","Etsy Plus: Etsy Ads credits",USD,--,$3.00,$3.00,--
"August 5, 2025",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Aug 4, 2025",USD,--,-$3.00,-$3.00,--
"August 5, 2025",Marketing,"Fee for sale made through Offsite Ads","Order #3756646150",USD,--,-$4.90,-$4.90,--
"August 5, 2025",Fee,"Transaction fee: Shipping","Order #3756646150",USD,--,-$0.36,-$0.36,--
"August 5, 2025",Fee,"Transaction fee: JJK Choso Shirt - Vintage Acid Washed Ov...","Order #3756646150",USD,--,-$1.77,-$1.77,--
"August 5, 2025",Tax,"Sales tax paid by buyer","Order #3756646150",USD,--,-$1.63,-$1.63,--
"August 5, 2025",Fee,"Processing fee","Order #3756646150",USD,--,-$1.28,-$1.28,--
"August 5, 2025",Sale,"Payment for Order #3756646150",,USD,$34.30,--,$34.30,--
"August 5, 2025",Fee,"Listing fee","Listing #4337684508",USD,--,-$0.20,-$0.20,--
"August 4, 2025",Fee,"Transaction fee: Shipping","Order #3755733424",USD,--,-$1.97,-$1.97,--
"August 4, 2025",Fee,"Transaction fee: Demon Slayer Kokushibo T-Shirt - Vintage...","Order #3755733424",USD,--,-$1.79,-$1.79,--
"August 4, 2025",Tax,"Sales tax paid by buyer","Order #3755733424",USD,--,-$11.56,-$11.56,--
"August 4, 2025",Fee,"Processing fee","Order #3755733424",USD,--,-$2.33,-$2.33,--
"August 4, 2025",Sale,"Payment for Order #3755733424",,USD,$69.37,--,$69.37,--
"August 4, 2025",Fee,"Listing fee","Listing #4338997211",USD,--,-$0.20,-$0.20,--
"August 4, 2025",Fee,"Credit for Etsy Ads fee","Etsy Plus: Etsy Ads credits",USD,--,$1.00,$1.00,--
"August 4, 2025",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Aug 3, 2025",USD,--,-$1.00,-$1.00,--
"August 4, 2025",Fee,"Transaction fee: Shipping","Order #3755493784",USD,--,-$0.36,-$0.36,--
"August 4, 2025",Fee,"Transaction fee: JJK Choso Shirt - Vintage Acid Washed Ov...","Order #3755493784",USD,--,-$1.77,-$1.77,--
"August 4, 2025",Tax,"Sales tax paid by buyer","Order #3755493784",USD,--,-$1.96,-$1.96,--
"August 4, 2025",Sale,"Payment for Order #3755493784",,USD,$34.63,--,$34.63,--
"August 4, 2025",Fee,"Processing fee","Order #3755493784",USD,--,-$1.29,-$1.29,--
"August 4, 2025",Fee,"Listing fee","Listing #4337684508",USD,--,-$0.20,-$0.20,--
"August 3, 2025",Fee,"Transaction fee: Jujutsu Kaisen Choso Curse Technique T-S...","Order #3755156144",USD,--,-$1.59,-$1.59,--
"August 3, 2025",Tax,"Sales tax paid by buyer","Order #3755156144",USD,--,-$2.05,-$2.05,--
"August 3, 2025",Fee,"Processing fee","Order #3755156144",USD,--,-$1.04,-$1.04,--
"August 3, 2025",Sale,"Payment for Order #3755156144",,USD,$26.47,--,$26.47,--
"August 3, 2025",Fee,"Listing fee","Listing #4335999650",USD,--,-$0.20,-$0.20,--
"August 3, 2025",Fee,"Credit for Etsy Ads fee","Etsy Plus: Etsy Ads credits",USD,--,$1.00,$1.00,--
"August 3, 2025",Marketing,"Etsy Ads","Bill for click-throughs to your shop on Aug 2, 2025",USD,--,-$1.00,-$1.00,--
"August 2, 2025",Fee,"Transaction fee: Shipping","Order #3759418735",USD,--,-$0.37,-$0.37,--
"August 2, 2025",Fee,"Transaction fee: Demon Slayer Kokushibo T-Shirt - Vintage...","Order #3759418735",USD,--,-$1.58,-$1.58,--
"August 2, 2025",Fee,"Processing fee","Order #3759418735",USD,--,-$1.15,-$1.15,--
"August 2, 2025",Sale,"Payment for Order #3759418735",,USD,$29.94,--,$29.94,--
"August 2, 2025",Fee,"Listing fee","Listing #4338997211",USD,--,-$0.20,-$0.20,--
"August 2, 2025",Fee,"Transaction fee: Demon Slayer Kokushibo T-Shirt - Vintage...","Order #3759381907",USD,--,-$1.58,-$1.58,--
"August 2, 2025",Tax,"Sales tax paid by buyer","Order #3759381907",USD,--,-$2.00,-$2.00,--
"August 2, 2025",Fee,"Processing fee","Order #3759381907",USD,--,-$1.04,-$1.04,--
"August 2, 2025",Sale,"Payment for Order #3759381907",,USD,$26.24,--,$26.24,--
"August 2, 2025",Fee,"Listing fee","Listing #4338997211",USD,--,-$0.20,-$0.20,--
"August 2, 2025",Fee,"Transaction fee: Shipping","Order #3759279247",USD,--,-$0.39,-$0.39,--
"August 2, 2025",Fee,"Transaction fee: Demon Slayer Kokushibo T-Shirt - Vintage...","Order #3759279247",USD,--,-$1.58,-$1.58,--
"August 2, 2025",Tax,"Sales tax paid by buyer","Order #3759279247",USD,--,-$1.88,-$1.88,--
"August 2, 2025",Fee,"Processing fee","Order #3759279247",USD,--,-$1.21,-$1.21,--
"August 2, 2025",Sale,"Payment for Order #3759279247",,USD,$32.14,--,$32.14,--
"August 2, 2025",Fee,"Listing fee","Listing #4338997211",USD,--,-$0.20,-$0.20,--
"August 1, 2025",Fee,"Transaction fee: Shipping","Order #3753347064",USD,--,-$0.39,-$0.39,--
"August 1, 2025",Fee,"Transaction fee: Demon Slayer Kokushibo T-Shirt - Vintage...","Order #3753347064",USD,--,-$1.58,-$1.58,--
"August 1, 2025",Fee,"Processing fee","Order #3753347064",USD,--,-$1.16,-$1.16,--
"August 1, 2025",Sale,"Payment for Order #3753347064",,USD,$30.28,--,$30.28,--
"August 1, 2025",Fee,"Listing fee","Listing #4338997211",USD,--,-$0.20,-$0.20,--
